Rewards,Mean Reward,Epsilon
10.0,6.273775216138328,0.1
11.0,6.287356321839081,0.1
4.0,6.28080229226361,0.1
7.0,6.282857142857143,0.1
6.0,6.282051282051282,0.1
8.0,6.286931818181818,0.1
5.0,6.28328611898017,0.1
6.0,6.2824858757062145,0.1
7.0,6.284507042253521,0.1
5.0,6.280898876404494,0.1
6.0,6.280112044817927,0.1
11.0,6.293296089385475,0.1
4.0,6.286908077994429,0.1
6.0,6.286111111111111,0.1
6.0,6.285318559556787,0.1
7.0,6.287292817679558,0.1
1.0,6.2727272727272725,0.1
5.0,6.269230769230769,0.1
9.0,6.276712328767124,0.1
0.0,6.259562841530054,0.1
8.0,6.264305177111717,0.1
4.0,6.258152173913044,0.1
3.0,6.249322493224932,0.1
6.0,6.248648648648649,0.1
8.0,6.2533692722371965,0.1
4.0,6.247311827956989,0.1
12.0,6.262734584450402,0.1
7.0,6.264705882352941,0.1
8.0,6.269333333333333,0.1
5.0,6.26595744680851,0.1
9.0,6.273209549071618,0.1
4.0,6.267195767195767,0.1
9.0,6.274406332453826,0.1
9.0,6.281578947368421,0.1
10.0,6.291338582677166,0.1
2.0,6.280104712041885,0.1
4.0,6.274151436031332,0.1
4.0,6.268229166666667,0.1
5.0,6.264935064935065,0.1
4.0,6.259067357512953,0.1
11.0,6.271317829457364,0.1
12.0,6.286082474226804,0.1
3.0,6.277634961439588,0.1
7.0,6.279487179487179,0.1
6.0,6.278772378516624,0.1
7.0,6.280612244897959,0.1
9.0,6.287531806615776,0.1
12.0,6.302030456852792,0.1
8.0,6.3063291139240505,0.1
7.0,6.308080808080808,0.1
6.0,6.307304785894207,0.1
7.0,6.309045226130653,0.1
3.0,6.3007518796992485,0.1
4.0,6.295,0.1
9.0,6.301745635910224,0.1
10.0,6.310945273631841,0.1
6.0,6.310173697270471,0.1
7.0,6.311881188118812,0.1
5.0,6.308641975308642,0.1
5.0,6.305418719211823,0.1
5.0,6.302211302211302,0.1
7.0,6.303921568627451,0.1
6.0,6.30317848410758,0.1
10.0,6.31219512195122,0.1
6.0,6.311435523114355,0.1
2.0,6.300970873786408,0.1
6.0,6.300242130750605,0.1
4.0,6.294685990338165,0.1
2.0,6.284337349397591,0.1
8.0,6.288461538461538,0.1
7.0,6.290167865707434,0.1
2.0,6.279904306220096,0.1
5.0,6.276849642004773,0.1
2.0,6.266666666666667,0.1
6.0,6.26603325415677,0.1
6.0,6.265402843601896,0.1
0.0,6.250591016548463,0.1
6.0,6.25,0.1
6.0,6.249411764705882,0.1
3.0,6.241784037558685,0.1
3.0,6.234192037470726,0.1
3.0,6.2266355140186915,0.1
6.0,6.226107226107226,0.1
7.0,6.227906976744186,0.1
4.0,6.2227378190255225,0.1
3.0,6.215277777777778,0.1
5.0,6.212471131639723,0.1
5.0,6.209677419354839,0.1
16.0,6.232183908045977,0.1
3.0,6.224770642201835,0.1
4.0,6.219679633867277,0.1
4.0,6.2146118721461185,0.1
3.0,6.207289293849659,0.1
6.0,6.206818181818182,0.1
4.0,6.201814058956916,0.1
8.0,6.205882352941177,0.1
5.0,6.203160270880361,0.1
9.0,6.20945945945946,0.1
9.0,6.215730337078652,0.1
11.0,6.226457399103139,0.1
5.0,6.223713646532438,0.1
7.0,6.225446428571429,0.1
6.0,6.224944320712694,0.1
13.0,6.24,0.1
6.0,6.239467849223947,0.1
9.0,6.245575221238938,0.1
2.0,6.236203090507726,0.1
4.0,6.2312775330396475,0.1
4.0,6.2263736263736265,0.1
10.0,6.234649122807017,0.1
10.0,6.2428884026258205,0.1
6.0,6.24235807860262,0.1
11.0,6.252723311546841,0.1
9.0,6.258695652173913,0.1
12.0,6.27114967462039,0.1
8.0,6.274891774891775,0.1
11.0,6.285097192224622,0.1
12.0,6.297413793103448,0.1
2.0,6.288172043010753,0.1
11.0,6.298283261802575,0.1
10.0,6.3062098501070665,0.1
14.0,6.322649572649572,0.1
6.0,6.321961620469083,0.1
3.0,6.314893617021276,0.1
12.0,6.326963906581741,0.1
8.0,6.330508474576271,0.1
8.0,6.334038054968287,0.1
8.0,6.337552742616034,0.1
9.0,6.343157894736842,0.1
5.0,6.340336134453781,0.1
8.0,6.343815513626835,0.1
8.0,6.347280334728033,0.1
7.0,6.348643006263048,0.1
5.0,6.345833333333333,0.1
13.0,6.35966735966736,0.1
7.0,6.360995850622406,0.1
4.0,6.3561076604554865,0.1
7.0,6.357438016528926,0.1
15.0,6.375257731958763,0.1
7.0,6.3765432098765435,0.1
8.0,6.379876796714579,0.1
7.0,6.381147540983607,0.1
7.0,6.382413087934561,0.1
9.0,6.387755102040816,0.1
14.0,6.403258655804481,0.1
19.0,6.428861788617886,0.1
5.0,6.425963488843814,0.1
8.0,6.42914979757085,0.1
5.0,6.426262626262626,0.1
14.0,6.441532258064516,0.1
7.0,6.442655935613682,0.1
6.0,6.4417670682730925,0.1
6.0,6.440881763527054,0.1
8.0,6.444,0.1
7.0,6.445109780439122,0.1
6.0,6.444223107569721,0.1
9.0,6.449304174950298,0.1
9.0,6.454365079365079,0.1
6.0,6.453465346534654,0.1
3.0,6.446640316205533,0.1
5.0,6.443786982248521,0.1
6.0,6.442913385826771,0.1
2.0,6.43418467583497,0.1
6.0,6.433333333333334,0.1
8.0,6.436399217221135,0.1
9.0,6.44140625,0.1
7.0,6.442495126705653,0.1
12.0,6.453307392996109,0.1
5.0,6.450485436893204,0.1
15.0,6.467054263565892,0.1
9.0,6.471953578336557,0.1
10.0,6.478764478764479,0.1
11.0,6.48747591522158,0.1
12.0,6.498076923076923,0.1
7.0,6.499040307101727,0.1
8.0,6.501915708812261,0.1
7.0,6.502868068833652,0.1
11.0,6.511450381679389,0.1
7.0,6.512380952380952,0.1
6.0,6.511406844106464,0.1
9.0,6.516129032258065,0.1
6.0,6.515151515151516,0.1
12.0,6.525519848771267,0.1
11.0,6.533962264150944,0.1
4.0,6.529190207156309,0.1
7.0,6.530075187969925,0.1
6.0,6.529080675422139,0.1
11.0,6.537453183520599,0.1
6.0,6.536448598130841,0.1
6.0,6.53544776119403,0.1
5.0,6.532588454376164,0.1
7.0,6.533457249070632,0.1
12.0,6.543599257884972,0.1
5.0,6.54074074074074,0.1
5.0,6.5378927911275415,0.1
6.0,6.53690036900369,0.1
8.0,6.539594843462247,0.1
13.0,6.551470588235294,0.1
12.0,6.561467889908257,0.1
9.0,6.565934065934066,0.1
16.0,6.583180987202925,0.1
17.0,6.602189781021898,0.1
3.0,6.595628415300546,0.1
6.0,6.594545454545455,0.1
6.0,6.593466424682395,0.1
7.0,6.594202898550725,0.1
15.0,6.609403254972875,0.1
10.0,6.615523465703971,0.1
3.0,6.609009009009009,0.1
7.0,6.609712230215828,0.1
8.0,6.6122082585278275,0.1
4.0,6.60752688172043,0.1
12.0,6.617173524150268,0.1
3.0,6.610714285714286,0.1
13.0,6.622103386809269,0.1
10.0,6.628113879003559,0.1
11.0,6.635879218472469,0.1
4.0,6.631205673758865,0.1
9.0,6.635398230088495,0.1
11.0,6.6431095406360425,0.1
8.0,6.645502645502646,0.1
11.0,6.653169014084507,0.1
18.0,6.6731107205623905,0.1
6.0,6.671929824561404,0.1
6.0,6.670753064798599,0.1
6.0,6.669580419580419,0.1
8.0,6.671902268760907,0.1
9.0,6.67595818815331,0.1
6.0,6.6747826086956525,0.1
10.0,6.680555555555555,0.1
7.0,6.681109185441941,0.1
11.0,6.688581314878893,0.1
6.0,6.687392055267703,0.1
10.0,6.6931034482758625,0.1
6.0,6.691910499139415,0.1
5.0,6.689003436426117,0.1
8.0,6.691252144082333,0.1
5.0,6.688356164383562,0.1
16.0,6.704273504273504,0.1
10.0,6.709897610921502,0.1
6.0,6.7086882453151615,0.1
7.0,6.709183673469388,0.1
10.0,6.7147707979626485,0.1
9.0,6.71864406779661,0.1
10.0,6.7241962774957695,0.1
11.0,6.731418918918919,0.1
3.0,6.725126475548061,0.1
7.0,6.725589225589226,0.1
10.0,6.73109243697479,0.1
4.0,6.726510067114094,0.1
11.0,6.733668341708543,0.1
7.0,6.734113712374582,0.1
6.0,6.732888146911519,0.1
5.0,6.73,0.1
14.0,6.7420965058236275,0.1
5.0,6.739202657807309,0.1
7.0,6.739635157545606,0.1
6.0,6.73841059602649,0.1
9.0,6.742148760330578,0.1
7.0,6.742574257425742,0.1
8.0,6.744645799011532,0.1
5.0,6.7417763157894735,0.1
11.0,6.748768472906404,0.1
6.0,6.747540983606557,0.1
10.0,6.752864157119476,0.1
8.0,6.754901960784314,0.1
9.0,6.758564437194127,0.1
12.0,6.767100977198697,0.1
8.0,6.769105691056911,0.1
8.0,6.771103896103896,0.1
7.0,6.771474878444084,0.1
8.0,6.773462783171521,0.1
12.0,6.7819063004846525,0.1
12.0,6.790322580645161,0.1
11.0,6.797101449275362,0.1
5.0,6.794212218649518,0.1
5.0,6.791332263242376,0.1
5.0,6.788461538461538,0.1
9.0,6.792,0.1
9.0,6.795527156549521,0.1
11.0,6.8022328548644335,0.1
9.0,6.805732484076433,0.1
9.0,6.8092209856915735,0.1
6.0,6.807936507936508,0.1
14.0,6.819334389857369,0.1
11.0,6.825949367088608,0.1
15.0,6.838862559241706,0.1
6.0,6.837539432176656,0.1
11.0,6.8440944881889765,0.1
8.0,6.845911949685535,0.1
9.0,6.849293563579278,0.1
14.0,6.860501567398119,0.1
16.0,6.874804381846635,0.1
10.0,6.8796875,0.1
8.0,6.881435257410296,0.1
5.0,6.878504672897196,0.1
4.0,6.87402799377916,0.1
9.0,6.877329192546584,0.1
9.0,6.88062015503876,0.1
6.0,6.879256965944273,0.1
7.0,6.879443585780526,0.1
5.0,6.8765432098765435,0.1
8.0,6.878274268104777,0.1
10.0,6.883076923076923,0.1
8.0,6.88479262672811,0.1
12.0,6.892638036809816,0.1
5.0,6.889739663093415,0.1
7.0,6.889908256880734,0.1
6.0,6.888549618320611,0.1
6.0,6.887195121951219,0.1
6.0,6.885844748858448,0.1
4.0,6.88145896656535,0.1
10.0,6.886191198786039,0.1
7.0,6.886363636363637,0.1
8.0,6.8880484114977305,0.1
6.0,6.886706948640484,0.1
6.0,6.885369532428356,0.1
8.0,6.8870481927710845,0.1
9.0,6.890225563909774,0.1
17.0,6.905405405405405,0.1
10.0,6.9100449775112445,0.1
17.0,6.925149700598802,0.1
10.0,6.929745889387145,0.1
11.0,6.935820895522388,0.1
7.0,6.93591654247392,0.1
10.0,6.940476190476191,0.1
11.0,6.946508172362556,0.1
9.0,6.949554896142433,0.1
8.0,6.9511111111111115,0.1
5.0,6.9482248520710055,0.1
10.0,6.9527326440177255,0.1
8.0,6.954277286135693,0.1
6.0,6.952871870397644,0.1
6.0,6.951470588235294,0.1
12.0,6.9588839941262846,0.1
11.0,6.964809384164223,0.1
12.0,6.972181551976574,0.1
6.0,6.970760233918129,0.1
6.0,6.9693430656934305,0.1
7.0,6.969387755102041,0.1
11.0,6.975254730713246,0.1
13.0,6.984011627906977,0.1
13.0,6.9927431059506535,0.1
9.0,6.995652173913044,0.1
6.0,6.994211287988422,0.1
9.0,6.997109826589595,0.1
10.0,7.001443001443001,0.1
10.0,7.005763688760807,0.1
8.0,7.0071942446043165,0.1
7.0,7.007183908045977,0.1
11.0,7.012912482065997,0.1
15.0,7.0243553008595985,0.1
5.0,7.021459227467811,0.1
7.0,7.021428571428571,0.1
6.0,7.019971469329529,0.1
8.0,7.021367521367521,0.1
9.0,7.024182076813656,0.1
5.0,7.021306818181818,0.1
11.0,7.026950354609929,0.1
6.0,7.025495750708215,0.1
8.0,7.026874115983027,0.1
10.0,7.031073446327683,0.1
9.0,7.033850493653032,0.1
7.0,7.033802816901408,0.1
11.0,7.039381153305204,0.1
9.0,7.042134831460674,0.1
10.0,7.046283309957924,0.1
15.0,7.057422969187675,0.1
9.0,7.06013986013986,0.1
10.0,7.064245810055866,0.1
3.0,7.058577405857741,0.1
3.0,7.052924791086351,0.1
11.0,7.058414464534075,0.1
15.0,7.069444444444445,0.1
12.0,7.076282940360611,0.1
3.0,7.070637119113574,0.1
8.0,7.07192254495159,0.1
15.0,7.082872928176796,0.1
9.0,7.085517241379311,0.1
3.0,7.079889807162535,0.1
10.0,7.083906464924347,0.1
9.0,7.086538461538462,0.1
4.0,7.082304526748971,0.1
6.0,7.080821917808219,0.1
4.0,7.0766073871409025,0.1
6.0,7.075136612021858,0.1
7.0,7.075034106412005,0.1
10.0,7.079019073569483,0.1
7.0,7.078911564625851,0.1
13.0,7.086956521739131,0.1
9.0,7.08955223880597,0.1
7.0,7.0894308943089435,0.1
4.0,7.085250338294993,0.1
8.0,7.0864864864864865,0.1
8.0,7.087719298245614,0.1
9.0,7.090296495956873,0.1
6.0,7.0888290713324364,0.1
8.0,7.09005376344086,0.1
6.0,7.088590604026845,0.1
9.0,7.091152815013404,0.1
3.0,7.085676037483267,0.1
11.0,7.090909090909091,0.1
18.0,7.105473965287049,0.1
10.0,7.109333333333334,0.1
7.0,7.10918774966711,0.1
7.0,7.10904255319149,0.1
7.0,7.108897742363878,0.1
11.0,7.114058355437666,0.1
6.0,7.112582781456954,0.1
6.0,7.111111111111111,0.1
4.0,7.107001321003963,0.1
6.0,7.105540897097625,0.1
12.0,7.111989459815547,0.1
7.0,7.1118421052631575,0.1
10.0,7.115637319316688,0.1
19.0,7.131233595800525,0.1
17.0,7.144167758846658,0.1
18.0,7.158376963350785,0.1
8.0,7.159477124183007,0.1
7.0,7.1592689295039165,0.1
4.0,7.155149934810952,0.1
7.0,7.154947916666667,0.1
6.0,7.153446033810143,0.1
9.0,7.1558441558441555,0.1
9.0,7.158236057068742,0.1
7.0,7.158031088082901,0.1
8.0,7.159120310478655,0.1
12.0,7.165374677002584,0.1
9.0,7.167741935483871,0.1
7.0,7.167525773195877,0.1
7.0,7.167310167310167,0.1
9.0,7.169665809768637,0.1
7.0,7.169448010269576,0.1
9.0,7.171794871794872,0.1
8.0,7.172855313700384,0.1
11.0,7.17774936061381,0.1
18.0,7.1915708812260535,0.1
7.0,7.191326530612245,0.1
9.0,7.193630573248408,0.1
8.0,7.194656488549619,0.1
9.0,7.196950444726811,0.1
11.0,7.201776649746193,0.1
9.0,7.2040557667934095,0.1
8.0,7.205063291139241,0.1
9.0,7.207332490518331,0.1
6.0,7.20580808080808,0.1
4.0,7.201765447667087,0.1
8.0,7.202770780856423,0.1
6.0,7.20125786163522,0.1
8.0,7.202261306532663,0.1
5.0,7.199498117942284,0.1
10.0,7.203007518796992,0.1
11.0,7.207759699624531,0.1
11.0,7.2125,0.1
5.0,7.209737827715355,0.1
4.0,7.20573566084788,0.1
7.0,7.205479452054795,0.1
7.0,7.205223880597015,0.1
8.0,7.206211180124224,0.1
14.0,7.214640198511166,0.1
6.0,7.2131350681536555,0.1
4.0,7.209158415841584,0.1
9.0,7.211372064276885,0.1
4.0,7.207407407407407,0.1
6.0,7.205918618988902,0.1
9.0,7.208128078817734,0.1
6.0,7.206642066420664,0.1
12.0,7.212530712530713,0.1
10.0,7.215950920245398,0.1
7.0,7.215686274509804,0.1
8.0,7.216646266829866,0.1
4.0,7.212713936430318,0.1
5.0,7.21001221001221,0.1
10.0,7.213414634146342,0.1
5.0,7.210718635809988,0.1
8.0,7.211678832116788,0.1
10.0,7.215066828675577,0.1
6.0,7.213592233009709,0.1
21.0,7.2303030303030305,0.1
11.0,7.234866828087167,0.1
7.0,7.234582829504232,0.1
6.0,7.233091787439614,0.1
12.0,7.238841978287093,0.1
7.0,7.2385542168674695,0.1
8.0,7.239470517448857,0.1
10.0,7.242788461538462,0.1
7.0,7.24249699879952,0.1
7.0,7.242206235011991,0.1
12.0,7.247904191616766,0.1
14.0,7.255980861244019,0.1
8.0,7.256869772998805,0.1
7.0,7.256563245823389,0.1
8.0,7.2574493444576875,0.1
8.0,7.258333333333334,0.1
13.0,7.265160523186682,0.1
9.0,7.267220902612826,0.1
5.0,7.264531435349941,0.1
12.0,7.270142180094787,0.1
8.0,7.271005917159763,0.1
8.0,7.2718676122931445,0.1
10.0,7.2750885478158205,0.1
7.0,7.274764150943396,0.1
8.0,7.275618374558304,0.1
12.0,7.281176470588235,0.1
8.0,7.282021151586369,0.1
8.0,7.282863849765258,0.1
9.0,7.284876905041032,0.1
9.0,7.286885245901639,0.1
7.0,7.286549707602339,0.1
7.0,7.286214953271028,0.1
7.0,7.285880980163361,0.1
7.0,7.285547785547785,0.1
6.0,7.284051222351572,0.1
6.0,7.282558139534884,0.1
7.0,7.2822299651567945,0.1
6.0,7.280742459396752,0.1
6.0,7.279258400926999,0.1
8.0,7.280092592592593,0.1
14.0,7.2878612716763005,0.1
3.0,7.2829099307159355,0.1
7.0,7.282583621683968,0.1
9.0,7.284562211981567,0.1
7.0,7.284234752589183,0.1
8.0,7.285057471264368,0.1
9.0,7.2870264064293915,0.1
17.0,7.298165137614679,0.1
8.0,7.298969072164948,0.1
5.0,7.296338672768878,0.1
