Rewards,Mean Reward
-19.0,-20.201277955271564
-20.0,-20.20063694267516
-20.0,-20.2
-19.0,-20.196202531645568
-20.0,-20.19558359621451
-21.0,-20.19811320754717
-20.0,-20.197492163009404
-21.0,-20.2
-21.0,-20.202492211838006
-20.0,-20.20186335403727
-21.0,-20.204334365325078
-20.0,-20.203703703703702
-20.0,-20.203076923076924
-20.0,-20.20245398773006
-20.0,-20.201834862385322
-20.0,-20.201219512195124
-21.0,-20.203647416413375
-19.0,-20.2
-19.0,-20.196374622356494
-20.0,-20.19578313253012
-21.0,-20.1981981981982
-19.0,-20.194610778443113
-20.0,-20.19402985074627
-20.0,-20.19345238095238
-21.0,-20.19584569732938
-21.0,-20.198224852071007
-21.0,-20.200589970501476
-19.0,-20.19705882352941
-20.0,-20.19648093841642
-18.0,-20.190058479532162
-21.0,-20.192419825072886
-21.0,-20.194767441860463
-20.0,-20.194202898550724
-20.0,-20.19364161849711
-20.0,-20.19308357348703
-21.0,-20.195402298850574
-18.0,-20.189111747851
-19.0,-20.185714285714287
-20.0,-20.185185185185187
-20.0,-20.18465909090909
-19.0,-20.18130311614731
-20.0,-20.180790960451976
-19.0,-20.177464788732394
-20.0,-20.176966292134832
-20.0,-20.176470588235293
-21.0,-20.178770949720672
-20.0,-20.178272980501394
-19.0,-20.175
-16.0,-20.16343490304709
-20.0,-20.162983425414364
-19.0,-20.159779614325068
-20.0,-20.15934065934066
-20.0,-20.15890410958904
-21.0,-20.161202185792348
-20.0,-20.160762942779293
-21.0,-20.16304347826087
-19.0,-20.15989159891599
-21.0,-20.16216216216216
-19.0,-20.159029649595688
-20.0,-20.158602150537636
-21.0,-20.160857908847184
-21.0,-20.163101604278076
-20.0,-20.162666666666667
-20.0,-20.16223404255319
-18.0,-20.156498673740053
-20.0,-20.156084656084655
-19.0,-20.153034300791557
-21.0,-20.155263157894737
-20.0,-20.15485564304462
-19.0,-20.151832460732983
-21.0,-20.154046997389035
-20.0,-20.153645833333332
-21.0,-20.155844155844157
-17.0,-20.147668393782382
-20.0,-20.147286821705425
-18.0,-20.141752577319586
-20.0,-20.141388174807197
-21.0,-20.143589743589743
-20.0,-20.14322250639386
-19.0,-20.14030612244898
-21.0,-20.142493638676847
-20.0,-20.14213197969543
-20.0,-20.141772151898735
-21.0,-20.143939393939394
-19.0,-20.141057934508815
-21.0,-20.14321608040201
-20.0,-20.142857142857142
-20.0,-20.1425
-19.0,-20.139650872817956
-21.0,-20.14179104477612
-20.0,-20.141439205955336
-18.0,-20.136138613861387
-21.0,-20.13827160493827
-21.0,-20.14039408866995
-21.0,-20.142506142506143
-20.0,-20.142156862745097
-18.0,-20.13691931540342
-19.0,-20.134146341463413
-19.0,-20.131386861313867
-20.0,-20.131067961165048
-20.0,-20.130750605326877
-21.0,-20.132850241545892
-21.0,-20.134939759036143
-20.0,-20.134615384615383
-18.0,-20.1294964028777
-20.0,-20.129186602870814
-21.0,-20.13126491646778
-21.0,-20.133333333333333
-20.0,-20.133016627078383
-21.0,-20.135071090047393
-20.0,-20.134751773049647
-20.0,-20.13443396226415
-21.0,-20.136470588235294
-21.0,-20.13849765258216
-20.0,-20.138173302107727
-21.0,-20.14018691588785
-20.0,-20.13986013986014
-19.0,-20.13720930232558
-19.0,-20.134570765661252
-20.0,-20.13425925925926
-19.0,-20.131639722863742
-20.0,-20.131336405529954
-21.0,-20.133333333333333
-21.0,-20.13532110091743
-21.0,-20.137299771167047
-20.0,-20.136986301369863
-20.0,-20.136674259681094
-19.0,-20.134090909090908
-20.0,-20.133786848072564
-19.0,-20.131221719457013
-20.0,-20.130925507900677
-19.0,-20.12837837837838
-20.0,-20.12808988764045
-20.0,-20.12780269058296
-20.0,-20.12751677852349
-21.0,-20.129464285714285
-21.0,-20.13140311804009
-21.0,-20.133333333333333
-19.0,-20.13082039911308
-20.0,-20.13053097345133
-20.0,-20.130242825607063
-19.0,-20.12775330396476
-20.0,-20.127472527472527
-21.0,-20.12938596491228
-21.0,-20.13129102844639
-19.0,-20.12882096069869
-20.0,-20.128540305010894
-20.0,-20.128260869565217
-18.0,-20.1236442516269
-21.0,-20.125541125541126
-21.0,-20.127429805615552
-19.0,-20.125
-21.0,-20.126881720430106
-20.0,-20.126609442060087
-21.0,-20.12847965738758
-20.0,-20.128205128205128
-21.0,-20.13006396588486
-21.0,-20.131914893617022
-20.0,-20.13163481953291
-21.0,-20.133474576271187
-21.0,-20.135306553911207
-20.0,-20.135021097046412
-21.0,-20.13684210526316
-21.0,-20.138655462184875
-21.0,-20.140461215932913
-20.0,-20.140167364016737
-20.0,-20.139874739039666
-21.0,-20.141666666666666
-19.0,-20.13929313929314
-19.0,-20.136929460580912
-21.0,-20.13871635610766
-21.0,-20.140495867768596
-21.0,-20.142268041237113
-20.0,-20.141975308641975
-19.0,-20.139630390143736
-20.0,-20.139344262295083
-20.0,-20.139059304703476
-20.0,-20.13877551020408
-21.0,-20.140529531568227
-20.0,-20.140243902439025
-21.0,-20.141987829614603
-21.0,-20.143724696356276
-21.0,-20.145454545454545
-21.0,-20.14717741935484
-20.0,-20.14688128772636
-20.0,-20.146586345381525
-21.0,-20.148296593186373
-21.0,-20.15
-19.0,-20.147704590818364
-20.0,-20.147410358565736
-21.0,-20.14910536779324
-20.0,-20.148809523809526
-21.0,-20.15049504950495
-21.0,-20.152173913043477
-21.0,-20.153846153846153
-20.0,-20.153543307086615
-20.0,-20.153241650294696
-21.0,-20.154901960784315
-21.0,-20.15655577299413
-19.0,-20.154296875
-21.0,-20.155945419103315
-17.0,-20.14980544747082
-20.0,-20.149514563106795
-21.0,-20.151162790697676
-21.0,-20.152804642166345
-21.0,-20.154440154440156
-20.0,-20.154142581888248
-21.0,-20.15576923076923
-17.0,-20.149712092130518
-20.0,-20.149425287356323
-21.0,-20.151051625239006
-20.0,-20.150763358778626
-21.0,-20.152380952380952
-20.0,-20.15209125475285
-20.0,-20.15180265654649
-20.0,-20.151515151515152
-20.0,-20.15122873345936
-20.0,-20.150943396226417
-21.0,-20.152542372881356
-19.0,-20.150375939849624
-21.0,-20.151969981238274
-20.0,-20.151685393258425
-20.0,-20.151401869158878
-21.0,-20.152985074626866
-20.0,-20.15270018621974
-21.0,-20.154275092936803
-20.0,-20.15398886827458
-18.0,-20.15
-20.0,-20.149722735674676
-21.0,-20.15129151291513
-21.0,-20.152854511970535
-20.0,-20.152573529411764
-19.0,-20.15045871559633
-19.0,-20.14835164835165
-18.0,-20.144424131627055
-21.0,-20.145985401459853
-19.0,-20.143897996357012
-19.0,-20.14181818181818
-21.0,-20.143375680580764
-19.0,-20.141304347826086
-20.0,-20.141048824593128
-21.0,-20.142599277978338
-18.0,-20.138738738738738
-19.0,-20.136690647482013
-21.0,-20.138240574506284
-21.0,-20.13978494623656
-20.0,-20.13953488372093
-21.0,-20.14107142857143
-21.0,-20.142602495543674
-20.0,-20.1423487544484
-19.0,-20.14031971580817
-20.0,-20.140070921985817
-19.0,-20.138053097345132
-20.0,-20.137809187279153
-21.0,-20.13932980599647
-21.0,-20.140845070422536
-20.0,-20.14059753954306
-21.0,-20.142105263157895
-20.0,-20.14185639229422
-21.0,-20.143356643356643
-21.0,-20.144851657940663
-21.0,-20.146341463414632
-19.0,-20.144347826086957
-20.0,-20.14409722222222
-20.0,-20.143847487001732
-20.0,-20.143598615916954
-19.0,-20.14162348877375
-20.0,-20.141379310344828
-21.0,-20.142857142857142
-21.0,-20.144329896907216
-21.0,-20.145797598627787
-20.0,-20.14554794520548
-20.0,-20.145299145299145
-19.0,-20.14334470989761
-20.0,-20.143100511073254
-21.0,-20.14455782312925
-20.0,-20.144312393887947
-21.0,-20.145762711864407
-21.0,-20.14720812182741
-21.0,-20.14864864864865
-19.0,-20.14671163575042
-19.0,-20.144781144781145
-20.0,-20.14453781512605
-21.0,-20.145973154362416
-19.0,-20.144053601340033
-21.0,-20.145484949832777
-21.0,-20.146911519198664
-20.0,-20.14666666666667
-20.0,-20.146422628951747
-19.0,-20.14451827242525
-21.0,-20.145936981757878
-20.0,-20.14569536423841
-20.0,-20.145454545454545
-20.0,-20.145214521452147
-19.0,-20.14332784184514
-21.0,-20.144736842105264
-20.0,-20.14449917898194
-20.0,-20.14426229508197
-19.0,-20.142389525368248
-21.0,-20.143790849673202
-20.0,-20.143556280587276
-21.0,-20.144951140065146
-20.0,-20.14471544715447
-21.0,-20.146103896103895
-19.0,-20.14424635332253
-19.0,-20.142394822006473
-21.0,-20.1437802907916
-21.0,-20.14516129032258
-21.0,-20.146537842190018
-21.0,-20.14790996784566
-20.0,-20.147672552166934
-19.0,-20.145833333333332
-21.0,-20.1472
-18.0,-20.143769968051117
-20.0,-20.14354066985646
-21.0,-20.144904458598727
-20.0,-20.144674085850557
-20.0,-20.144444444444446
-20.0,-20.144215530903328
-20.0,-20.143987341772153
-21.0,-20.14533965244866
-21.0,-20.146687697160882
-19.0,-20.14488188976378
-21.0,-20.14622641509434
-21.0,-20.14756671899529
-21.0,-20.148902821316614
-20.0,-20.14866979655712
-20.0,-20.1484375
-20.0,-20.14820592823713
-20.0,-20.14797507788162
-20.0,-20.147744945567652
-20.0,-20.14751552795031
-21.0,-20.148837209302325
-20.0,-20.148606811145513
-19.0,-20.146831530139103
-21.0,-20.14814814814815
-21.0,-20.149460708782744
-21.0,-20.15076923076923
-20.0,-20.150537634408604
-21.0,-20.151840490797547
-20.0,-20.151607963246555
-20.0,-20.15137614678899
-20.0,-20.15114503816794
-19.0,-20.149390243902438
-21.0,-20.15068493150685
-21.0,-20.151975683890576
-21.0,-20.153262518968134
-20.0,-20.153030303030302
-20.0,-20.152798789712556
-21.0,-20.154078549848943
-19.0,-20.15233785822021
-20.0,-20.15210843373494
-20.0,-20.15187969924812
-21.0,-20.153153153153152
-21.0,-20.154422788605697
-21.0,-20.15568862275449
-19.0,-20.153961136023916
-21.0,-20.155223880597013
-18.0,-20.152011922503725
-20.0,-20.151785714285715
-21.0,-20.15304606240713
-21.0,-20.154302670623146
-21.0,-20.155555555555555
-20.0,-20.15532544378698
-20.0,-20.155096011816838
-19.0,-20.153392330383483
-20.0,-20.153166421207658
-21.0,-20.154411764705884
-20.0,-20.154185022026432
-21.0,-20.15542521994135
-19.0,-20.15373352855051
-20.0,-20.153508771929825
-20.0,-20.153284671532848
-19.0,-20.151603498542276
-20.0,-20.151382823871906
-20.0,-20.151162790697676
-19.0,-20.149492017416545
-20.0,-20.14927536231884
-20.0,-20.14905933429812
-21.0,-20.15028901734104
-19.0,-20.148629148629148
-19.0,-20.146974063400577
-20.0,-20.14676258992806
-21.0,-20.147988505747126
-21.0,-20.149210903873744
-21.0,-20.150429799426934
-21.0,-20.1516452074392
-21.0,-20.152857142857144
-21.0,-20.154065620542085
-20.0,-20.153846153846153
-21.0,-20.155049786628734
-19.0,-20.15340909090909
-20.0,-20.153191489361703
-21.0,-20.154390934844194
-20.0,-20.154172560113153
-20.0,-20.153954802259886
-19.0,-20.152327221438647
-20.0,-20.152112676056337
-19.0,-20.150492264416314
-19.0,-20.14887640449438
-20.0,-20.14866760168303
-21.0,-20.149859943977592
-21.0,-20.151048951048953
-21.0,-20.15223463687151
-20.0,-20.15202231520223
-21.0,-20.153203342618383
-21.0,-20.154381084840054
-19.0,-20.15277777777778
-20.0,-20.15256588072122
-20.0,-20.15235457063712
-18.0,-20.149377593360995
-21.0,-20.150552486187845
-20.0,-20.150344827586206
-21.0,-20.151515151515152
-20.0,-20.15130674002751
-20.0,-20.1510989010989
-20.0,-20.150891632373114
-21.0,-20.15205479452055
-20.0,-20.151846785225718
-21.0,-20.153005464480874
-20.0,-20.152796725784448
-21.0,-20.153950953678475
-19.0,-20.152380952380952
-18.0,-20.14945652173913
-20.0,-20.149253731343283
-21.0,-20.150406504065042
-21.0,-20.151556156968876
-20.0,-20.15135135135135
-20.0,-20.15114709851552
-21.0,-20.152291105121293
-21.0,-20.15343203230148
-21.0,-20.15456989247312
-18.0,-20.151677852348993
-20.0,-20.1514745308311
-21.0,-20.152610441767067
-21.0,-20.15374331550802
-21.0,-20.15487316421896
-20.0,-20.154666666666667
-21.0,-20.155792276964046
-21.0,-20.15691489361702
-20.0,-20.15670650730412
-21.0,-20.157824933687003
-21.0,-20.158940397350992
-20.0,-20.158730158730158
-21.0,-20.159841479524438
-18.0,-20.15699208443272
-20.0,-20.156785243741766
-21.0,-20.157894736842106
-20.0,-20.157687253613666
-20.0,-20.15748031496063
-19.0,-20.155963302752294
-20.0,-20.155759162303664
-21.0,-20.15686274509804
-20.0,-20.156657963446474
-21.0,-20.157757496740548
-20.0,-20.157552083333332
-20.0,-20.157347204161248
-19.0,-20.155844155844157
-21.0,-20.156939040207522
-20.0,-20.156735751295336
-21.0,-20.157826649417853
-21.0,-20.15891472868217
-20.0,-20.158709677419356
-20.0,-20.158505154639176
-20.0,-20.158301158301157
-21.0,-20.159383033419022
-21.0,-20.1604621309371
-21.0,-20.161538461538463
-21.0,-20.162612035851474
-21.0,-20.163682864450127
-20.0,-20.16347381864623
-19.0,-20.161989795918366
-19.0,-20.160509554140127
-20.0,-20.16030534351145
-20.0,-20.16010165184244
-19.0,-20.158629441624367
-20.0,-20.158428390367554
-19.0,-20.156962025316457
-20.0,-20.156763590391908
-20.0,-20.156565656565657
-21.0,-20.15762925598991
-20.0,-20.15743073047859
-21.0,-20.158490566037734
-20.0,-20.15829145728643
-20.0,-20.158092848180676
-20.0,-20.157894736842106
-20.0,-20.157697121401753
-20.0,-20.1575
-18.0,-20.154806491885143
-20.0,-20.154613466334165
-19.0,-20.153175591531756
-20.0,-20.152985074626866
-21.0,-20.154037267080746
-21.0,-20.155086848635236
-20.0,-20.154894671623296
-21.0,-20.155940594059405
-20.0,-20.155747836835598
-21.0,-20.15679012345679
-19.0,-20.155363748458694
-21.0,-20.1564039408867
-21.0,-20.157441574415746
-20.0,-20.15724815724816
-20.0,-20.157055214723925
-21.0,-20.158088235294116
-21.0,-20.159118727050185
-21.0,-20.160146699266505
-21.0,-20.16117216117216
-21.0,-20.16219512195122
-21.0,-20.163215590742997
-20.0,-20.16301703163017
-21.0,-20.164034021871203
-19.0,-20.1626213592233
-21.0,-20.163636363636364
-21.0,-20.16464891041162
-21.0,-20.165659008464328
-20.0,-20.165458937198068
-19.0,-20.164053075995174
-20.0,-20.163855421686748
-20.0,-20.163658243080626
-18.0,-20.161057692307693
-21.0,-20.162064825930372
-20.0,-20.16187050359712
-19.0,-20.16047904191617
-20.0,-20.160287081339714
-19.0,-20.158900836320193
-21.0,-20.159904534606206
-20.0,-20.159713945172825
-20.0,-20.159523809523808
-19.0,-20.158145065398337
-19.0,-20.156769596199524
-21.0,-20.157769869513643
-20.0,-20.157582938388625
-20.0,-20.15739644970414
-20.0,-20.157210401891252
-21.0,-20.158205430932703
-20.0,-20.15801886792453
-19.0,-20.156654888103652
-20.0,-20.156470588235294
-21.0,-20.157461809635723
-18.0,-20.154929577464788
-20.0,-20.154747948417352
-20.0,-20.15456674473068
-17.0,-20.150877192982456
-19.0,-20.149532710280372
-21.0,-20.150525087514584
-20.0,-20.15034965034965
-20.0,-20.150174621653086
-19.0,-20.148837209302325
-20.0,-20.148664343786294
-20.0,-20.14849187935035
-20.0,-20.14831981460023
-19.0,-20.14699074074074
-20.0,-20.146820809248556
-20.0,-20.14665127020785
-21.0,-20.147635524798154
-19.0,-20.1463133640553
-19.0,-20.14499424626007
-18.0,-20.142528735632183
-20.0,-20.14236509758898
-20.0,-20.142201834862384
-20.0,-20.142038946162657
-19.0,-20.140732265446225
-21.0,-20.141714285714286
-20.0,-20.141552511415526
-20.0,-20.14139110604333
-21.0,-20.14236902050114
-20.0,-20.142207053469853
-20.0,-20.142045454545453
-20.0,-20.14188422247446
-21.0,-20.142857142857142
-20.0,-20.142695356738393
-20.0,-20.142533936651585
-19.0,-20.141242937853107
-19.0,-20.13995485327314
-21.0,-20.140924464487036
-20.0,-20.140765765765767
-21.0,-20.141732283464567
-20.0,-20.141573033707864
-18.0,-20.139169472502807
-20.0,-20.1390134529148
-19.0,-20.137737961926092
-20.0,-20.13758389261745
-20.0,-20.137430167597767
-21.0,-20.138392857142858
-19.0,-20.137123745819398
-21.0,-20.138084632516705
-21.0,-20.13904338153504
-21.0,-20.14
-21.0,-20.14095449500555
-20.0,-20.14079822616408
-19.0,-20.13953488372093
-20.0,-20.13938053097345
-21.0,-20.140331491712708
-21.0,-20.141280353200884
-20.0,-20.14112458654906
-20.0,-20.140969162995596
-20.0,-20.14081408140814
-20.0,-20.14065934065934
-20.0,-20.140504939626783
-19.0,-20.13925438596491
-19.0,-20.13800657174151
-19.0,-20.13676148796499
-19.0,-20.13551912568306
-21.0,-20.13646288209607
-21.0,-20.137404580152673
-20.0,-20.137254901960784
-20.0,-20.137105549510338
-20.0,-20.13695652173913
-21.0,-20.137893593919653
-21.0,-20.13882863340564
-20.0,-20.138678223185266
-20.0,-20.138528138528137
-20.0,-20.138378378378377
-20.0,-20.138228941684666
-20.0,-20.138079827400215
-21.0,-20.139008620689655
-20.0,-20.13885898815931
-21.0,-20.13978494623656
-21.0,-20.140708915145005
-21.0,-20.141630901287552
-20.0,-20.141479099678456
-21.0,-20.1423982869379
-20.0,-20.14224598930481
-21.0,-20.14316239316239
-20.0,-20.14300960512273
-21.0,-20.143923240938165
-20.0,-20.143769968051117
-21.0,-20.14468085106383
-20.0,-20.14452709883103
-20.0,-20.144373673036092
-20.0,-20.14422057264051
-19.0,-20.14300847457627
-20.0,-20.142857142857142
-20.0,-20.142706131078224
-20.0,-20.142555438225976
-19.0,-20.141350210970465
-19.0,-20.140147523709167
-21.0,-20.141052631578948
-21.0,-20.141955835962143
-20.0,-20.141806722689076
-19.0,-20.140608604407134
-20.0,-20.140461215932913
-21.0,-20.141361256544503
-20.0,-20.14121338912134
-20.0,-20.141065830721004
-20.0,-20.140918580375782
-20.0,-20.140771637122
-19.0,-20.139583333333334
-20.0,-20.139438085327782
-21.0,-20.14033264033264
-21.0,-20.14122533748702
-20.0,-20.141078838174273
-21.0,-20.141968911917097
-19.0,-20.1407867494824
-21.0,-20.141675284384696
-19.0,-20.140495867768596
-20.0,-20.140350877192983
-20.0,-20.14020618556701
-21.0,-20.14109165808445
-20.0,-20.140946502057613
-21.0,-20.141829393627955
-19.0,-20.140657084188913
-21.0,-20.141538461538463
-21.0,-20.142418032786885
-20.0,-20.142272262026612
-20.0,-20.142126789366053
-18.0,-20.13993871297242
-20.0,-20.139795918367348
-20.0,-20.139653414882773
-20.0,-20.13951120162933
-19.0,-20.138351983723297
-19.0,-20.13719512195122
-21.0,-20.13807106598985
-21.0,-20.13894523326572
-20.0,-20.138804457953395
-20.0,-20.138663967611336
-20.0,-20.138523761375126
-20.0,-20.138383838383838
-18.0,-20.13622603430878
-20.0,-20.13608870967742
-20.0,-20.13595166163142
-21.0,-20.13682092555332
-18.0,-20.13467336683417
-21.0,-20.1355421686747
-21.0,-20.13640922768305
-21.0,-20.137274549098198
-19.0,-20.136136136136138
-19.0,-20.135
-20.0,-20.134865134865134
-21.0,-20.135728542914173
-21.0,-20.136590229312063
-19.0,-20.13545816733068
-20.0,-20.13532338308458
-21.0,-20.136182902584494
-21.0,-20.137040714995035
-19.0,-20.1359126984127
-20.0,-20.13577799801784
