Rewards,Mean Reward
-21.0,-20.65967365967366
-21.0,-20.66046511627907
-20.0,-20.65893271461717
-21.0,-20.65972222222222
-21.0,-20.66050808314088
-21.0,-20.661290322580644
-21.0,-20.662068965517243
-21.0,-20.662844036697248
-20.0,-20.66132723112128
-21.0,-20.662100456621005
-20.0,-20.660592255125284
-21.0,-20.661363636363635
-21.0,-20.662131519274375
-20.0,-20.660633484162897
-21.0,-20.66139954853273
-21.0,-20.66216216216216
-20.0,-20.660674157303372
-21.0,-20.661434977578477
-21.0,-20.662192393736017
-21.0,-20.662946428571427
-20.0,-20.661469933184854
-20.0,-20.66
-20.0,-20.658536585365855
-21.0,-20.65929203539823
-21.0,-20.660044150110377
-21.0,-20.66079295154185
-21.0,-20.661538461538463
-21.0,-20.662280701754387
-20.0,-20.660831509846826
-21.0,-20.66157205240175
-21.0,-20.66230936819172
-21.0,-20.66304347826087
-21.0,-20.663774403470715
-20.0,-20.662337662337663
-20.0,-20.660907127429805
-20.0,-20.65948275862069
-21.0,-20.66021505376344
-20.0,-20.658798283261802
-21.0,-20.659528907922912
-20.0,-20.65811965811966
-20.0,-20.65671641791045
-20.0,-20.65531914893617
-21.0,-20.656050955414013
-20.0,-20.654661016949152
-20.0,-20.653276955602536
-21.0,-20.654008438818565
-21.0,-20.65473684210526
-21.0,-20.65546218487395
-21.0,-20.656184486373167
-21.0,-20.656903765690377
-21.0,-20.657620041753653
-20.0,-20.65625
-21.0,-20.656964656964657
-21.0,-20.657676348547717
-21.0,-20.658385093167702
-20.0,-20.65702479338843
-21.0,-20.657731958762888
-21.0,-20.65843621399177
-21.0,-20.659137577002053
-21.0,-20.65983606557377
-20.0,-20.65848670756646
-20.0,-20.65714285714286
-21.0,-20.65784114052953
-21.0,-20.658536585365855
-21.0,-20.65922920892495
-21.0,-20.65991902834008
-20.0,-20.65858585858586
-20.0,-20.657258064516128
-20.0,-20.655935613682093
-20.0,-20.65461847389558
-21.0,-20.655310621242485
-21.0,-20.656
-21.0,-20.656686626746506
-21.0,-20.657370517928285
-21.0,-20.658051689860834
-21.0,-20.658730158730158
-21.0,-20.65940594059406
-21.0,-20.6600790513834
-20.0,-20.65877712031558
-21.0,-20.659448818897637
-20.0,-20.658153241650293
-21.0,-20.658823529411766
-21.0,-20.659491193737768
-21.0,-20.66015625
-20.0,-20.658869395711502
-20.0,-20.657587548638134
-20.0,-20.65631067961165
-20.0,-20.655038759689923
-21.0,-20.655705996131527
-21.0,-20.656370656370655
-21.0,-20.65703275529865
-21.0,-20.657692307692308
-20.0,-20.656429942418427
-21.0,-20.657088122605366
-21.0,-20.65774378585086
-20.0,-20.65648854961832
-20.0,-20.655238095238094
-21.0,-20.655893536121674
-21.0,-20.656546489563567
-20.0,-20.65530303030303
-20.0,-20.65406427221172
-21.0,-20.654716981132076
-20.0,-20.653483992467045
-21.0,-20.654135338345863
-20.0,-20.652908067542214
-20.0,-20.651685393258425
-20.0,-20.650467289719625
-21.0,-20.651119402985074
-21.0,-20.651769087523277
-21.0,-20.652416356877325
-21.0,-20.653061224489797
-20.0,-20.651851851851852
-21.0,-20.65249537892791
-21.0,-20.653136531365313
-21.0,-20.65377532228361
-21.0,-20.654411764705884
-21.0,-20.655045871559633
-21.0,-20.655677655677657
-20.0,-20.654478976234003
-20.0,-20.653284671532848
-21.0,-20.65391621129326
-20.0,-20.652727272727272
-20.0,-20.65154264972777
-21.0,-20.652173913043477
-21.0,-20.65280289330922
-20.0,-20.65162454873646
-21.0,-20.652252252252254
-21.0,-20.652877697841728
-21.0,-20.653500897666067
-21.0,-20.654121863799283
-20.0,-20.652951699463326
-20.0,-20.651785714285715
-21.0,-20.6524064171123
-20.0,-20.651245551601424
-20.0,-20.650088809946713
-20.0,-20.648936170212767
-20.0,-20.64778761061947
-21.0,-20.648409893992934
-21.0,-20.649029982363317
-21.0,-20.649647887323944
-21.0,-20.650263620386642
-20.0,-20.649122807017545
-21.0,-20.649737302977233
-20.0,-20.6486013986014
-21.0,-20.649214659685864
-21.0,-20.649825783972126
-21.0,-20.650434782608695
-20.0,-20.649305555555557
-21.0,-20.64991334488735
-21.0,-20.65051903114187
-21.0,-20.65112262521589
-20.0,-20.65
-20.0,-20.648881239242684
-21.0,-20.649484536082475
-20.0,-20.648370497427102
-21.0,-20.648972602739725
-21.0,-20.64957264957265
-20.0,-20.648464163822524
-21.0,-20.649063032367973
-20.0,-20.647959183673468
-20.0,-20.64685908319185
-20.0,-20.645762711864407
-21.0,-20.64636209813875
-21.0,-20.64695945945946
-20.0,-20.645868465430016
-21.0,-20.646464646464647
-20.0,-20.645378151260505
-21.0,-20.645973154362416
-21.0,-20.646566164154105
-21.0,-20.64715719063545
-20.0,-20.646076794657763
-21.0,-20.64666666666667
-20.0,-20.64559068219634
-21.0,-20.646179401993354
-21.0,-20.64676616915423
-20.0,-20.64569536423841
-21.0,-20.646280991735537
-21.0,-20.646864686468646
-20.0,-20.645799011532127
-21.0,-20.64638157894737
-21.0,-20.64696223316913
-20.0,-20.645901639344263
-21.0,-20.646481178396073
-20.0,-20.645424836601308
-20.0,-20.644371941272432
-21.0,-20.644951140065146
-21.0,-20.645528455284552
-21.0,-20.646103896103895
-21.0,-20.646677471636952
-20.0,-20.645631067961165
-20.0,-20.644588045234247
-20.0,-20.643548387096775
-20.0,-20.642512077294686
-21.0,-20.643086816720256
-21.0,-20.64365971107544
-21.0,-20.64423076923077
-21.0,-20.6448
-20.0,-20.643769968051117
-21.0,-20.64433811802233
-20.0,-20.643312101910826
-21.0,-20.643879173290937
-20.0,-20.642857142857142
-21.0,-20.643423137876386
-20.0,-20.64240506329114
-21.0,-20.64296998420221
-20.0,-20.641955835962143
-21.0,-20.64251968503937
-21.0,-20.64308176100629
-21.0,-20.643642072213503
-20.0,-20.642633228840126
-21.0,-20.643192488262912
-21.0,-20.64375
-20.0,-20.642745709828393
-20.0,-20.641744548286603
-21.0,-20.642301710730948
-21.0,-20.642857142857142
-21.0,-20.643410852713178
-20.0,-20.642414860681114
-21.0,-20.642967542503865
-21.0,-20.64351851851852
-21.0,-20.64406779661017
-20.0,-20.643076923076922
-20.0,-20.642089093701998
-21.0,-20.642638036809817
-21.0,-20.643185298621745
-20.0,-20.642201834862384
-21.0,-20.642748091603053
-20.0,-20.641768292682926
-21.0,-20.642313546423136
-21.0,-20.642857142857142
-20.0,-20.641881638846737
-20.0,-20.64090909090909
-21.0,-20.64145234493192
-21.0,-20.641993957703928
-21.0,-20.642533936651585
-21.0,-20.643072289156628
-21.0,-20.64360902255639
-21.0,-20.644144144144143
-21.0,-20.644677661169414
-21.0,-20.645209580838323
-20.0,-20.64424514200299
-21.0,-20.644776119402984
-20.0,-20.64381520119225
-20.0,-20.642857142857142
-21.0,-20.643387815750373
-20.0,-20.642433234421365
-20.0,-20.64148148148148
-21.0,-20.642011834319526
-21.0,-20.642540620384047
-21.0,-20.64306784660767
-21.0,-20.64359351988218
-20.0,-20.64264705882353
-20.0,-20.641703377386197
-20.0,-20.64076246334311
-21.0,-20.641288433382137
-21.0,-20.641812865497077
-21.0,-20.642335766423358
-20.0,-20.64139941690962
-20.0,-20.64046579330422
-20.0,-20.63953488372093
-21.0,-20.640058055152394
-21.0,-20.640579710144927
-20.0,-20.639652677279305
-20.0,-20.63872832369942
-21.0,-20.639249639249638
-21.0,-20.639769452449567
-20.0,-20.63884892086331
-21.0,-20.639367816091955
-21.0,-20.639885222381636
-20.0,-20.638968481375358
-21.0,-20.63948497854077
-21.0,-20.64
-21.0,-20.640513552068473
-21.0,-20.641025641025642
-21.0,-20.64153627311522
-21.0,-20.642045454545453
-21.0,-20.642553191489363
-21.0,-20.643059490084987
-20.0,-20.64214992927864
-21.0,-20.64265536723164
-21.0,-20.643159379407617
-21.0,-20.643661971830987
-21.0,-20.644163150492265
-20.0,-20.64325842696629
-21.0,-20.6437587657784
-20.0,-20.642857142857142
-21.0,-20.643356643356643
-21.0,-20.643854748603353
-20.0,-20.642956764295675
-21.0,-20.643454038997213
-20.0,-20.642559109874828
-20.0,-20.641666666666666
-21.0,-20.642163661581137
-21.0,-20.642659279778393
-21.0,-20.643153526970956
-20.0,-20.642265193370164
-21.0,-20.642758620689655
-20.0,-20.641873278236915
-21.0,-20.642365887207703
-20.0,-20.641483516483518
-20.0,-20.640603566529492
-20.0,-20.63972602739726
-21.0,-20.640218878248973
-20.0,-20.639344262295083
-20.0,-20.638472032742154
-21.0,-20.638964577656676
-21.0,-20.639455782312925
-21.0,-20.639945652173914
-21.0,-20.640434192673
-21.0,-20.64092140921409
-21.0,-20.641407307171853
-21.0,-20.64189189189189
-20.0,-20.641025641025642
-20.0,-20.640161725067387
-21.0,-20.64064602960969
-21.0,-20.641129032258064
-21.0,-20.641610738255032
-20.0,-20.640750670241285
-21.0,-20.64123159303882
-20.0,-20.640374331550802
-21.0,-20.640854472630174
-20.0,-20.64
-20.0,-20.63914780292943
-21.0,-20.63962765957447
-21.0,-20.64010624169987
-20.0,-20.639257294429708
-21.0,-20.63973509933775
-20.0,-20.63888888888889
-21.0,-20.639365918097756
-21.0,-20.639841688654354
-21.0,-20.640316205533598
-21.0,-20.64078947368421
-20.0,-20.63994743758213
-21.0,-20.64041994750656
-21.0,-20.64089121887287
-21.0,-20.641361256544503
-21.0,-20.64183006535948
-21.0,-20.642297650130548
-21.0,-20.642764015645373
-21.0,-20.643229166666668
-21.0,-20.64369310793238
-21.0,-20.644155844155843
-21.0,-20.64461738002594
-21.0,-20.645077720207254
-20.0,-20.64424320827943
-20.0,-20.643410852713178
-21.0,-20.643870967741936
-21.0,-20.644329896907216
-20.0,-20.643500643500644
-21.0,-20.6439588688946
-21.0,-20.64441591784339
-21.0,-20.644871794871793
-21.0,-20.645326504481435
-21.0,-20.645780051150894
-20.0,-20.644955300127712
-21.0,-20.645408163265305
-20.0,-20.644585987261145
-21.0,-20.64503816793893
-20.0,-20.644218551461247
-21.0,-20.64467005076142
-21.0,-20.64512040557668
-21.0,-20.645569620253166
-21.0,-20.646017699115045
-21.0,-20.646464646464647
-21.0,-20.646910466582597
-20.0,-20.64609571788413
-21.0,-20.646540880503146
-21.0,-20.646984924623116
-21.0,-20.647427854454204
-20.0,-20.646616541353385
-20.0,-20.64580725907384
-21.0,-20.64625
-20.0,-20.645443196004994
-21.0,-20.64588528678304
-21.0,-20.646326276463263
-21.0,-20.64676616915423
-21.0,-20.6472049689441
-20.0,-20.646401985111662
-21.0,-20.646840148698885
-21.0,-20.64727722772277
-21.0,-20.64771322620519
-21.0,-20.64814814814815
-20.0,-20.64734895191122
-20.0,-20.646551724137932
-21.0,-20.6469864698647
-20.0,-20.646191646191646
-21.0,-20.646625766871164
-21.0,-20.647058823529413
-21.0,-20.64749082007344
-20.0,-20.646699266503667
-21.0,-20.64713064713065
-21.0,-20.647560975609757
-21.0,-20.647990255785626
-20.0,-20.64720194647202
-20.0,-20.64641555285541
-21.0,-20.646844660194176
-21.0,-20.64727272727273
-21.0,-20.64769975786925
-20.0,-20.646916565900845
-21.0,-20.647342995169083
-20.0,-20.646562123039807
-20.0,-20.64578313253012
-20.0,-20.645006016847173
-20.0,-20.64423076923077
-21.0,-20.64465786314526
-20.0,-20.64388489208633
-20.0,-20.64311377245509
-20.0,-20.642344497607656
-21.0,-20.642771804062125
-21.0,-20.643198090692124
-21.0,-20.64362336114422
-21.0,-20.64404761904762
-20.0,-20.643281807372176
-20.0,-20.64251781472684
-21.0,-20.6429418742586
-21.0,-20.643364928909953
-21.0,-20.64378698224852
-21.0,-20.64420803782506
-21.0,-20.644628099173552
-20.0,-20.6438679245283
-21.0,-20.644287396937575
-20.0,-20.643529411764707
-20.0,-20.6427732079906
-21.0,-20.643192488262912
-21.0,-20.64361078546307
-21.0,-20.644028103044498
-21.0,-20.644444444444446
-20.0,-20.643691588785046
-20.0,-20.64294049008168
-20.0,-20.64219114219114
-21.0,-20.642607683352736
-20.0,-20.641860465116277
-20.0,-20.641114982578397
-21.0,-20.641531322505802
-20.0,-20.640787949015063
-21.0,-20.641203703703702
-21.0,-20.641618497109828
-20.0,-20.640877598152425
-21.0,-20.641291810841984
-21.0,-20.641705069124423
-21.0,-20.642117376294593
-21.0,-20.642528735632183
-21.0,-20.642939150401837
-21.0,-20.64334862385321
-21.0,-20.643757159221078
-21.0,-20.6441647597254
-21.0,-20.644571428571428
-21.0,-20.644977168949772
-21.0,-20.645381984036487
-21.0,-20.645785876993166
-20.0,-20.64505119453925
-21.0,-20.645454545454545
-21.0,-20.645856980703744
-20.0,-20.645124716553287
-20.0,-20.644394110985278
-21.0,-20.644796380090497
-21.0,-20.645197740112994
-21.0,-20.645598194130926
-20.0,-20.64487034949267
-21.0,-20.64527027027027
-21.0,-20.64566929133858
-20.0,-20.644943820224718
-21.0,-20.645342312008978
-21.0,-20.6457399103139
-20.0,-20.64501679731243
-21.0,-20.645413870246085
-21.0,-20.645810055865923
-20.0,-20.645089285714285
-20.0,-20.644370122630992
-20.0,-20.643652561247215
-21.0,-20.6440489432703
-20.0,-20.643333333333334
-21.0,-20.643729189789124
-21.0,-20.644124168514413
-21.0,-20.64451827242525
-21.0,-20.64491150442478
-21.0,-20.645303867403314
-21.0,-20.64569536423841
-21.0,-20.646085997794927
-21.0,-20.64647577092511
-21.0,-20.646864686468646
-21.0,-20.647252747252747
-20.0,-20.646542261251373
-21.0,-20.646929824561404
-21.0,-20.647316538882805
-21.0,-20.64770240700219
-21.0,-20.648087431693988
-21.0,-20.648471615720524
-20.0,-20.647764449291166
-21.0,-20.64814814814815
-21.0,-20.64853101196953
-20.0,-20.64782608695652
-21.0,-20.648208469055376
-21.0,-20.648590021691973
-21.0,-20.6489707475623
-21.0,-20.649350649350648
-21.0,-20.649729729729728
-21.0,-20.65010799136069
-21.0,-20.650485436893202
-21.0,-20.650862068965516
-21.0,-20.65123789020452
-21.0,-20.651612903225807
-20.0,-20.65091299677766
-21.0,-20.651287553648068
-21.0,-20.65166130760986
-21.0,-20.65203426124197
-21.0,-20.6524064171123
-21.0,-20.65277777777778
-21.0,-20.65314834578442
-21.0,-20.65351812366738
-21.0,-20.65388711395101
-21.0,-20.654255319148938
-21.0,-20.65462274176408
-20.0,-20.65392781316348
-20.0,-20.65323435843054
-21.0,-20.653601694915253
-21.0,-20.653968253968255
-20.0,-20.653276955602536
-20.0,-20.65258711721225
-21.0,-20.65295358649789
-20.0,-20.652265542676503
-20.0,-20.65157894736842
-21.0,-20.651945320715036
-21.0,-20.652310924369747
-21.0,-20.65267576075551
-21.0,-20.653039832285117
-21.0,-20.653403141361256
-20.0,-20.652719665271967
-21.0,-20.653082549634274
-21.0,-20.653444676409187
-21.0,-20.653806047966633
-20.0,-20.653125
-21.0,-20.653485952133195
-21.0,-20.653846153846153
-21.0,-20.654205607476637
-21.0,-20.654564315352697
-21.0,-20.654922279792746
-21.0,-20.65527950310559
-21.0,-20.655635987590486
-20.0,-20.65495867768595
-21.0,-20.65531475748194
-21.0,-20.655670103092785
-21.0,-20.656024716786817
-21.0,-20.656378600823047
-21.0,-20.656731757451183
-21.0,-20.657084188911703
-21.0,-20.657435897435896
-20.0,-20.65676229508197
-21.0,-20.65711361310133
-20.0,-20.65644171779141
-21.0,-20.656792645556692
-21.0,-20.65714285714286
-21.0,-20.65749235474006
-21.0,-20.65784114052953
-21.0,-20.65818921668362
-21.0,-20.658536585365855
-21.0,-20.658883248730966
-21.0,-20.65922920892495
-21.0,-20.659574468085108
-21.0,-20.65991902834008
-21.0,-20.66026289180991
-21.0,-20.66060606060606
-21.0,-20.660948536831484
-20.0,-20.660282258064516
-20.0,-20.659617321248742
-21.0,-20.65995975855131
-21.0,-20.66030150753769
-21.0,-20.660642570281123
-21.0,-20.660982948846538
-20.0,-20.660320641282564
-20.0,-20.65965965965966
-20.0,-20.659
-21.0,-20.65934065934066
-20.0,-20.65868263473054
-20.0,-20.6580259222333
-21.0,-20.65836653386454
-21.0,-20.65870646766169
-21.0,-20.659045725646124
-21.0,-20.659384309831182
-20.0,-20.658730158730158
-20.0,-20.658077304261646
-20.0,-20.657425742574258
-21.0,-20.65776458951533
-21.0,-20.658102766798418
-21.0,-20.65844027640671
-21.0,-20.65877712031558
-21.0,-20.65911330049261
