Rewards,Mean Reward
-21.0,-20.111724137931034
-20.0,-20.111570247933884
-19.0,-20.110041265474553
-19.0,-20.108516483516482
-20.0,-20.108367626886146
-21.0,-20.10958904109589
-18.0,-20.10670314637483
-20.0,-20.10655737704918
-20.0,-20.106412005457027
-21.0,-20.107629427792915
-20.0,-20.10748299319728
-19.0,-20.105978260869566
-20.0,-20.10583446404342
-19.0,-20.104336043360433
-21.0,-20.10554803788904
-20.0,-20.105405405405406
-20.0,-20.105263157894736
-20.0,-20.10512129380054
-21.0,-20.106325706594884
-20.0,-20.106182795698924
-21.0,-20.107382550335572
-18.0,-20.10455764075067
-21.0,-20.105756358768406
-20.0,-20.105614973262032
-20.0,-20.10547396528705
-19.0,-20.104
-20.0,-20.103861517976032
-20.0,-20.10372340425532
-20.0,-20.10358565737052
-21.0,-20.104774535809018
-20.0,-20.104635761589403
-20.0,-20.104497354497354
-21.0,-20.10568031704095
-20.0,-20.105540897097626
-21.0,-20.106719367588934
-20.0,-20.106578947368423
-21.0,-20.107752956636006
-20.0,-20.10761154855643
-21.0,-20.108781127129753
-16.0,-20.103403141361255
-20.0,-20.10326797385621
-18.0,-20.10052219321149
-19.0,-20.09908735332464
-20.0,-20.098958333333332
-20.0,-20.098829648894668
-20.0,-20.0987012987013
-21.0,-20.099870298313878
-20.0,-20.099740932642487
-21.0,-20.10090556274256
-20.0,-20.100775193798448
-19.0,-20.099354838709676
-21.0,-20.100515463917525
-15.0,-20.093951093951095
-20.0,-20.09383033419023
-20.0,-20.093709884467266
-21.0,-20.094871794871796
-20.0,-20.09475032010243
-20.0,-20.09462915601023
-21.0,-20.095785440613028
-20.0,-20.095663265306122
-21.0,-20.096815286624203
-20.0,-20.09669211195929
-20.0,-20.09656925031766
-20.0,-20.096446700507613
-20.0,-20.09632446134347
-21.0,-20.09746835443038
-21.0,-20.098609355246523
-19.0,-20.09722222222222
-20.0,-20.097099621689786
-20.0,-20.096977329974813
-18.0,-20.09433962264151
-21.0,-20.09547738693467
-19.0,-20.094102885821833
-20.0,-20.093984962406015
-19.0,-20.09261576971214
-20.0,-20.0925
-18.0,-20.089887640449437
-21.0,-20.091022443890274
-21.0,-20.092154420921545
-21.0,-20.09328358208955
-20.0,-20.093167701863354
-21.0,-20.094292803970223
-20.0,-20.094175960346963
-18.0,-20.09158415841584
-20.0,-20.091470951792335
-20.0,-20.09135802469136
-21.0,-20.092478421701603
-20.0,-20.092364532019705
-19.0,-20.091020910209103
-21.0,-20.092137592137593
-20.0,-20.0920245398773
-20.0,-20.091911764705884
-20.0,-20.091799265605875
-21.0,-20.09290953545232
-20.0,-20.092796092796092
-18.0,-20.090243902439024
-20.0,-20.090133982947624
-19.0,-20.08880778588808
-21.0,-20.089914945321993
-21.0,-20.091019417475728
-21.0,-20.092121212121214
-19.0,-20.090799031476998
-21.0,-20.091898428053206
-21.0,-20.092995169082126
-18.0,-20.090470446320868
-19.0,-20.089156626506025
-20.0,-20.08904933814681
-21.0,-20.09014423076923
-20.0,-20.09003601440576
-20.0,-20.08992805755396
-19.0,-20.088622754491016
-20.0,-20.088516746411482
-19.0,-20.08721624850657
-18.0,-20.08472553699284
-18.0,-20.082240762812873
-19.0,-20.080952380952382
-20.0,-20.080856123662308
-21.0,-20.081947743467932
-18.0,-20.079478054567023
-20.0,-20.079383886255926
-21.0,-20.080473372781064
-20.0,-20.080378250591018
-19.0,-20.07910271546635
-21.0,-20.080188679245282
-19.0,-20.078916372202592
-19.0,-20.07764705882353
-17.0,-20.074030552291422
-20.0,-20.073943661971832
-20.0,-20.07385697538101
-20.0,-20.07377049180328
-20.0,-20.073684210526316
-20.0,-20.07359813084112
-20.0,-20.073512252042008
-20.0,-20.073426573426573
-21.0,-20.074505238649593
-19.0,-20.073255813953487
-20.0,-20.073170731707318
-16.0,-20.06844547563805
-17.0,-20.0648899188876
-20.0,-20.064814814814813
-19.0,-20.063583815028903
-20.0,-20.0635103926097
-18.0,-20.061130334486737
-21.0,-20.06221198156682
-19.0,-20.060989643268123
-20.0,-20.060919540229886
-21.0,-20.061997703788748
-21.0,-20.06307339449541
-21.0,-20.06414662084765
-20.0,-20.06407322654462
-19.0,-20.062857142857144
-20.0,-20.062785388127853
-20.0,-20.062713797035347
-18.0,-20.060364464692483
-21.0,-20.061433447098977
-21.0,-20.0625
-19.0,-20.061293984108968
-19.0,-20.060090702947846
-21.0,-20.06115515288788
-20.0,-20.06108597285068
-21.0,-20.062146892655367
-19.0,-20.060948081264108
-21.0,-20.062006764374296
-21.0,-20.063063063063062
-20.0,-20.062992125984252
-16.0,-20.058426966292135
-20.0,-20.058361391694724
-20.0,-20.05829596412556
-18.0,-20.05599104143337
-20.0,-20.05592841163311
-21.0,-20.056983240223463
-19.0,-20.055803571428573
-20.0,-20.055741360089186
-20.0,-20.05567928730512
-20.0,-20.055617352614014
-18.0,-20.053333333333335
-19.0,-20.05216426193119
-19.0,-20.0509977827051
-19.0,-20.04983388704319
-19.0,-20.048672566371682
-19.0,-20.047513812154698
-18.0,-20.045253863134658
-20.0,-20.045203969129
-18.0,-20.042951541850222
-20.0,-20.042904290429043
-21.0,-20.043956043956044
-18.0,-20.041712403951703
-19.0,-20.040570175438596
-19.0,-20.039430449069002
-20.0,-20.039387308533918
-20.0,-20.03934426229508
-19.0,-20.0382096069869
-20.0,-20.0381679389313
-19.0,-20.037037037037038
-20.0,-20.036996735582154
-19.0,-20.035869565217393
-19.0,-20.034744842562432
-18.0,-20.032537960954446
-21.0,-20.033586132177682
-20.0,-20.033549783549784
-18.0,-20.03135135135135
-21.0,-20.032397408207345
-18.0,-20.030204962243797
-20.0,-20.030172413793103
-17.0,-20.02691065662002
-15.0,-20.021505376344088
-18.0,-20.019334049409238
-18.0,-20.01716738197425
-20.0,-20.017148981779208
-18.0,-20.014989293361886
-19.0,-20.01390374331551
-18.0,-20.011752136752136
-20.0,-20.011739594450372
-20.0,-20.01172707889126
-19.0,-20.010649627263046
-20.0,-20.01063829787234
-19.0,-20.009564293304994
-21.0,-20.010615711252655
-20.0,-20.010604453870627
-20.0,-20.010593220338983
-20.0,-20.01058201058201
-20.0,-20.01057082452431
-19.0,-20.009503695881733
-19.0,-20.008438818565402
-19.0,-20.007376185458376
-21.0,-20.00842105263158
-21.0,-20.009463722397477
-19.0,-20.008403361344538
-17.0,-20.005246589716684
-19.0,-20.0041928721174
-19.0,-20.003141361256546
-20.0,-20.003138075313807
-18.0,-20.001044932079417
-20.0,-20.001043841336116
-20.0,-20.00104275286757
-20.0,-20.001041666666666
-20.0,-20.001040582726326
-20.0,-20.0010395010395
-19.0,-20.0
-19.0,-19.99896265560166
-16.0,-19.99481865284974
-19.0,-19.993788819875775
-18.0,-19.991726990692865
-19.0,-19.990702479338843
-19.0,-19.98968008255934
-17.0,-19.986597938144328
-19.0,-19.985581874356335
-20.0,-19.98559670781893
-19.0,-19.984583761562178
-20.0,-19.984599589322382
-19.0,-19.983589743589743
-19.0,-19.982581967213115
-21.0,-19.98362333674514
-16.0,-19.97955010224949
-19.0,-19.97854954034729
-19.0,-19.977551020408164
-19.0,-19.976554536187564
-17.0,-19.973523421588595
-18.0,-19.971515768056967
-18.0,-19.96951219512195
-19.0,-19.968527918781724
-21.0,-19.969574036511155
-20.0,-19.969604863221885
-17.0,-19.9665991902834
-18.0,-19.964610717896864
-19.0,-19.963636363636365
-19.0,-19.96266397578204
-18.0,-19.960685483870968
-18.0,-19.958710976837864
-18.0,-19.956740442655935
-20.0,-19.95678391959799
-20.0,-19.95682730923695
-19.0,-19.955867602808425
-17.0,-19.952905811623246
-18.0,-19.95095095095095
-17.0,-19.948
-19.0,-19.947052947052946
-18.0,-19.94510978043912
-19.0,-19.94416749750748
-19.0,-19.943227091633467
-21.0,-19.944278606965174
-18.0,-19.94234592445328
-17.0,-19.939424031777556
-20.0,-19.939484126984127
-20.0,-19.93954410307235
-16.0,-19.935643564356436
